biomarker	featureid	dataset_all	num_d_melanoma	num_d_other	num_datasets	classification	species
denominator	semibin_SRR5930507.17_sub	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	Roseburia inulinivorans
denominator	semibin_SRR5930501.12	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Angelakisella sp900547385
denominator	metabat_SRR5930527.48	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola merdavium	Spyradocola merdavium
numerator	semibin_SRR6000931.54	['Lee_2022', 'Matson_2019']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp018380015	Collinsella sp018380015
numerator	semibin_SRR5930534.11	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia_A faecis
numerator	semibin_SRR13068839.82	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oliverpabstia;s__Oliverpabstia intestinalis	Oliverpabstia intestinalis
denominator	semibin_SRR5930501.25	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805	UMGS1338 sp900550805
numerator	maxbin_SRR5930532.015	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia celatus_A	Adlercreutzia celatus_A
denominator	metabat_SRR16554757.37	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_A;s__Lachnoclostridium_A avicola	Lachnoclostridium_A avicola
denominator	semibin_SRR5930501.104	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-628;s__CAG-628 sp000438415	CAG-628 sp000438415
denominator	maxbin_SRR5930528.038	['Gunjur_2024', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__CAJTWN01;s__CAJTWN01 sp910580105	CAJTWN01 sp910580105
denominator	semibin_SRR23364231.4	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	maxbin_SRR5930520.011	['Gunjur_2024', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177;s__CAG-177 sp003514385	CAG-177 sp003514385
denominator	metabat_ERR12405965.3	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp001916715	F23-B02 sp001916715
denominator	semibin_SRR5930493.130	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	maxbin_SRR5930504.041	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066535	Copromonas sp900066535
denominator	metabat_SRR23364231.86	['Gunjur_2024', 'Tsakmaklis_2023']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia avicola	Borkfalkia avicola
denominator	metabat_SRR25825493.23	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_SRR5930493.116	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	UBA866_spp
denominator	semibin_SRR5930498.39	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Massilistercora;s__Massilistercora timonensis	Massilistercora timonensis
numerator	semibin_ERR6279678.48	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
numerator	semibin_ERR6282070.31	['Lee_2022', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus salivarius	Streptococcus salivarius
denominator	semibin_SRR6000890.9	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Aphodousia;s__Aphodousia sp002329575	Aphodousia sp002329575
denominator	maxbin_SRR23364229.004	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium animalis	Bifidobacterium animalis
denominator	maxbin_SRR23364230.017	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp003539495	CAG-83 sp003539495
denominator	semibin_ERR12405937.0_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella parvula_A	Veillonella parvula_A
denominator	semibin_SRR5930515.84	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Selenomonadales;f__Massilibacillaceae;g__CABIZH01;s__CABIZH01 sp902363205	CABIZH01 sp902363205
numerator	metabat_SRR13068837.8	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Ruminococcus_D bicirculans
denominator	maxbin_SRR5930501.063	['McCulloch_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900539765	Porphyromonas sp900539765
denominator	semibin_ERR12405940.4	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister invisus	Dialister invisus
denominator	maxbin_SRR16554667.020	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__SFEL01;s__SFEL01 sp004557245	SFEL01 sp004557245
denominator	maxbin_SRR16554667.012	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp002472405	F23-B02 sp002472405
denominator	maxbin_SRR16554754.006	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Spyradomonas;s__Spyradomonas excrementavium	Spyradomonas excrementavium
denominator	maxbin_SRR16168943.002	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__CAG-1427 sp000435675	CAG-1427 sp000435675
denominator	semibin_SRR5930528.83_sub	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caccousia;s__Caccousia sp900752115	Caccousia sp900752115
denominator	semibin_SRR5930532.36	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__Enterococcus faecalis	Enterococcus faecalis
denominator	semibin_SRR5930517.9	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium sp000437715	Catenibacterium sp000437715
denominator	semibin_SRR6000949.57	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103;s__CAG-103 sp900543625	CAG-103 sp900543625
numerator	maxbin_SRR16554659.005	['Spencer_2021', 'Gopalakrishnan_2018']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845	Eubacterium_R sp003526845
denominator	maxbin_ERR6279660.002	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Gordonibacter;s__Gordonibacter urolithinfaciens	Gordonibacter urolithinfaciens
denominator	semibin_ERR12405910.62	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella_A;s__Hungatella_A hathewayi_A	Hungatella_A hathewayi_A
denominator	semibin_ERR12405916.52	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Copromonas;s__Copromonas sp900066535	Copromonas sp900066535
denominator	semibin_ERR12405920.20	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella atypica	Veillonella atypica
numerator	maxbin_ERR6233693.010_sub	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea_A;s__Dorea_A longicatena_B	Dorea_A longicatena_B
denominator	maxbin_SRR11413678.037	['McCulloch_2022', 'Spencer_2021']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp001304995	Anaerotignum sp001304995
denominator	maxbin_SRR16168896.006	['McCulloch_2022', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900552625	Scatosoma sp900552625
denominator	semibin_ERR12405928.62	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__QALW01;g__UMGS1338;s__UMGS1338 sp900550805	UMGS1338 sp900550805
denominator	semibin_SRR5930517.66	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900753685	Frisingicoccus sp900753685
numerator	metabat_ERR12406012.5	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia_A faecis
denominator	semibin_SRR5930526.142	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	Prevotella sp002265625
denominator	metabat_SRR16554632.20	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855	Phil1 sp001940855
denominator	metabat_SRR16554632.31	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Angelakisella sp900547385
denominator	metabat_ERR12405949.18	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895	Lawsonibacter sp900545895
denominator	metabat_SRR16554632.45	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000435755	CAG-273 sp000435755
denominator	metabat_ERR12405928.43	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__UBA1750;g__Spyradocola;s__Spyradocola sp905193155	Spyradocola sp905193155
denominator	metabat_SRR16554636.2	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	metabat_ERR12405928.39	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544335	Duodenibacillus sp900544335
denominator	metabat_ERR6279629.12_sub	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter excrementavium	Dysosmobacter excrementavium
numerator	metabat_SRR16168984.49	['Lee_2022', 'Gopalakrishnan_2018']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435555	CAG-83 sp000435555
numerator	metabat_SRR13068850.8	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	metabat_SRR16554703.48_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus;s__Limivicinus sp900549645	Limivicinus sp900549645
numerator	metabat_SRR13068828.35	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A faecis	Blautia_A faecis
denominator	metabat_SRR16554704.3	['Spencer_2021', 'Matson_2019']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_D;s__Ruminococcus_D bicirculans	Ruminococcus_D bicirculans
denominator	metabat_SRR16554704.6	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000431575	CAG-83 sp000431575
denominator	maxbin_SRR16554764.017	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis	Agathobacter rectalis
denominator	metabat_SRR25825502.19_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
denominator	metabat_SRR5930494.44	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp900544975	Faecousia sp900544975
numerator	semibin_ERR6271719.38	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	metabat_SRR5930501.19_sub	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__CAG-273 sp000437855	CAG-273 sp000437855
numerator	metabat_SRR16554786.23	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Dorea formicigenerans
denominator	metabat_SRR16168976.16	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__KLE1615;s__KLE1615 sp900066985	KLE1615 sp900066985
denominator	semibin_SRR23364208.18	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella;s__Alloprevotella sp900539625	Alloprevotella sp900539625
denominator	metabat_ERR2162205.19	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Dysosmobacter;s__Dysosmobacter sp001916835	Dysosmobacter sp001916835
denominator	metabat_ERR6281944.25	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__Sutterella wadsworthensis	Sutterella wadsworthensis
denominator	metabat_SRR11413647.22	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor intestinalis	Acetatifactor intestinalis
numerator	metabat_SRR6000920.15	['Lee_2022', 'Matson_2019']	2	0	2	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella aerofaciens_M	Collinsella aerofaciens_M
denominator	metabat_ERR12406006.41	['Gunjur_2024', 'Spencer_2021']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Angelakisella sp900547385
numerator	metabat_SRR5930499.62	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP;s__Clostridium_AP scindens	Clostridium_AP scindens
numerator	metabat_SRR5930498.97	['Lee_2022', 'Frankel_2017']	2	0	2	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Methanobrevibacter_A smithii_A
denominator	metabat_SRR11413649.13	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-628;s__CAG-628 sp000438415	CAG-628 sp000438415
denominator	metabat_ERR12405928.45	['Gunjur_2024', 'Lee_2022']	1	1	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544255	Duodenibacillus sp900544255
denominator	metabat_SRR11413657.82	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__Angelakisella sp900547385	Angelakisella sp900547385
numerator	metabat_SRR23364240.7	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	metabat_SRR11413690.18	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae_K	Haemophilus_D parainfluenzae_K
denominator	metabat_SRR11413691.28	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__Agathobaculum sp003481705	Agathobaculum sp003481705
denominator	metabat_SRR13022269.5	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp001815355	Haemophilus_D sp001815355
denominator	metabat_ERR6281942.41_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Faecousia sp003525905
denominator	metabat_SRR13068823.20_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Faecalibacterium prausnitzii_E
denominator	metabat_ERR6279681.38	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_E	Faecalibacterium prausnitzii_E
denominator	metabat_ERR6271721.74_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_G	Faecalibacterium prausnitzii_G
denominator	metabat_ERR6232526.9	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp001815355	Haemophilus_D sp001815355
numerator	metabat_ERR6279674.8_sub	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans	Dorea formicigenerans
denominator	metabat_ERR12405920.28	['Gunjur_2024', 'Frankel_2017']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis	Mediterraneibacter faecis
denominator	metabat_ERR6280899.67	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Christensenellales;f__CAG-74;g__Egerieenecus;s__Egerieenecus sp900553315	Egerieenecus sp900553315
denominator	metabat_SRR16168896.21	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA738;s__UBA738 sp003522945	UBA738 sp003522945
denominator	semibin_SRR11413692.10_sub	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	Roseburia inulinivorans
numerator	metabat_ERR6275665.22_sub	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	maxbin_ERR12405934.015_sub	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D sp900755445	Haemophilus_D sp900755445
denominator	semibin_SRR13068849.26	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	Roseburia inulinivorans
denominator	maxbin_ERR12405920.014	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus_D;s__Haemophilus_D parainfluenzae	Haemophilus_D parainfluenzae
denominator	semibin_SRR16554656.6	['Spencer_2021', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia inulinivorans	Roseburia inulinivorans
denominator	semibin_SRR8387691.37	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625	Prevotella sp002265625
denominator	metabat_SRR16168913.43	['Gunjur_2024', 'McCulloch_2022']	1	1	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000431575	CAG-83 sp000431575
numerator	semibin_ERR6279619.56	['Lee_2022', 'Frankel_2017']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	Ruminococcus_E bromii_B
denominator	semibin_SRR16554678.8	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii	Faecalibacterium prausnitzii
denominator	semibin_SRR16554773.62	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae	Klebsiella quasipneumoniae
denominator	semibin_SRR20881986.23	['Spencer_2021', 'Lee_2022']	2	0	2	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia;s__Faecousia sp003525905	Faecousia sp003525905
